index,s,liq_amount,S,q,funding_rate,time,day,month,hour,minute,year,second
5249,XEMUSDT,31481.9173,SELL,38,0.01,2023-01-14 02:48:38.788152+05:30,14,1,2,48,2023,38
5250,BCHUSDT,30188.673550000003,BUY,15,-0.0004,2023-01-14 02:49:52.689195+05:30,14,1,2,49,2023,52
5251,GMTUSDT,31014.54816,BUY,23,-0.0048,2023-01-14 02:49:58.216762+05:30,14,1,2,49,2023,58
5252,LTCUSDT,31730.08073,BUY,23,0.01,2023-01-14 02:51:14.278742+05:30,14,1,2,51,2023,14
5254,AXSUSDT,31811.33839,BUY,12,0.0055,2023-01-14 02:51:34.390246+05:30,14,1,2,51,2023,34
5255,ENJUSDT,30465.23114,BUY,30,0.0074,2023-01-14 02:51:34.554346+05:30,14,1,2,51,2023,34
5256,LINAUSDT,30841.72274,SELL,53,0.01,2023-01-14 02:51:34.682164+05:30,14,1,2,51,2023,34
5257,SANDUSDT,32071.7164,BUY,37,0.01,2023-01-14 02:51:40.588059+05:30,14,1,2,51,2023,40
5258,APTUSDT,30622.765635,SELL,28,-0.0009,2023-01-14 02:51:40.789326+05:30,14,1,2,51,2023,40
5259,SOLUSDT,33390.8766,BUY,22,-0.0876,2023-01-14 02:51:40.917554+05:30,14,1,2,51,2023,40
5260,ETCUSDT,89548.32993,SELL,43,0.01,2023-01-14 02:51:42.182778+05:30,14,1,2,51,2023,42
5261,CHZUSDT,48101.00726,SELL,14,0.0035,2023-01-14 02:51:42.310291+05:30,14,1,2,51,2023,42
5262,GALAUSDT,36396.09439,SELL,17,0.009,2023-01-14 02:51:49.331403+05:30,14,1,2,51,2023,49
5263,ICPUSDT,34621.377494,SELL,17,-0.0072,2023-01-14 02:51:49.457763+05:30,14,1,2,51,2023,49
5264,SOLUSDT,51573.3,BUY,1,-0.0876,2023-01-14 02:51:49.695190+05:30,14,1,2,51,2023,49
5265,AXSUSDT,32905.2253,BUY,4,0.0055,2023-01-14 02:51:49.894202+05:30,14,1,2,51,2023,49
5266,ETCUSDT,46487.10837,BUY,5,0.01,2023-01-14 02:51:50.024355+05:30,14,1,2,51,2023,50
5267,ATOMUSDT,30135.04654,SELL,33,0.0092,2023-01-14 02:51:50.185276+05:30,14,1,2,51,2023,50
5270,GMTBUSD,35795.05043827,SELL,41,-0.0067,2023-01-14 02:51:58.499336+05:30,14,1,2,51,2023,58
5271,GMTUSDT,31277.97326,BUY,25,-0.0048,2023-01-14 02:52:36.055438+05:30,14,1,2,52,2023,36
5272,RVNUSDT,33124.135800000004,SELL,53,0.01,2023-01-14 02:53:37.332489+05:30,14,1,2,53,2023,37
5274,NEARUSDT,35178.4016,SELL,19,0.01,2023-01-14 02:55:07.326636+05:30,14,1,2,55,2023,7
5275,ADAUSDT,40450.1045,SELL,12,0.01,2023-01-14 02:55:07.453706+05:30,14,1,2,55,2023,7
5276,TRXUSDT,30428.33368,SELL,22,-0.2832,2023-01-14 02:55:07.618832+05:30,14,1,2,55,2023,7
5277,APEUSDT,37063.9245,SELL,25,-0.1127,2023-01-14 02:55:07.746483+05:30,14,1,2,55,2023,7
5278,IOTXUSDT,31296.57667,SELL,71,0.01,2023-01-14 02:55:08.964592+05:30,14,1,2,55,2023,8
5279,CELRUSDT,30550.24692,SELL,75,-0.0123,2023-01-14 02:55:09.310070+05:30,14,1,2,55,2023,9
5280,XTZUSDT,31210.3692,SELL,52,0.01,2023-01-14 02:55:09.473072+05:30,14,1,2,55,2023,9
5282,ETCUSDT,30316.54096,BUY,4,0.01,2023-01-14 02:55:12.666318+05:30,14,1,2,55,2023,12
5283,XRPBUSD,35659.49253,SELL,13,-0.0048,2023-01-14 02:55:14.864966+05:30,14,1,2,55,2023,14
5284,DOTUSDT,61131.713,BUY,18,0.01,2023-01-14 02:55:16.898000+05:30,14,1,2,55,2023,16
5285,BELUSDT,30141.53054,SELL,78,0.01,2023-01-14 02:55:17.845566+05:30,14,1,2,55,2023,17
5286,XMRUSDT,30052.87284,SELL,33,-0.0538,2023-01-14 02:55:18.232734+05:30,14,1,2,55,2023,18
5287,OPUSDT,37305.44151624,BUY,12,0.0082,2023-01-14 02:55:18.396603+05:30,14,1,2,55,2023,18
5289,LTCUSDT,127737.13598,BUY,11,0.01,2023-01-14 02:55:19.883992+05:30,14,1,2,55,2023,19
5290,LDOUSDT,52522.729462,SELL,48,0.01,2023-01-14 02:55:20.011553+05:30,14,1,2,55,2023,20
5291,AAVEUSDT,54878.982,BUY,31,0.01,2023-01-14 02:55:20.138486+05:30,14,1,2,55,2023,20
5292,DASHUSDT,70757.87098,BUY,25,0.01,2023-01-14 02:55:20.273729+05:30,14,1,2,55,2023,20
5293,SOLUSDT,30170.271,BUY,7,-0.0876,2023-01-14 02:55:49.230508+05:30,14,1,2,55,2023,49
5295,BNBUSDT,59084.10827,SELL,29,-0.0286,2023-01-14 02:55:50.709102+05:30,14,1,2,55,2023,50
5297,TRXUSDT,30091.5146,BUY,20,-0.2832,2023-01-14 02:56:21.449313+05:30,14,1,2,56,2023,21
5299,GALAUSDT,44117.79122,BUY,9,0.009,2023-01-14 02:56:24.154637+05:30,14,1,2,56,2023,24
5302,SOLUSDT,78908.3136,BUY,7,-0.0876,2023-01-14 02:56:41.376530+05:30,14,1,2,56,2023,41
5304,1000LUNCUSDT,33667.567919199995,SELL,28,0.0056,2023-01-14 02:56:45.667076+05:30,14,1,2,56,2023,45
5305,UNFIUSDT,30129.6657,SELL,52,0.0066,2023-01-14 02:56:49.679835+05:30,14,1,2,56,2023,49
5306,XRPUSDT,59608.55168,SELL,27,0.01,2023-01-14 02:56:49.846165+05:30,14,1,2,56,2023,49
5307,ADAUSDT,267441.79,BUY,6,0.01,2023-01-14 02:56:50.053441+05:30,14,1,2,56,2023,50
5308,LINKUSDT,33226.8024,SELL,12,0.0026,2023-01-14 02:56:51.061839+05:30,14,1,2,56,2023,51
5310,LTCBUSD,45204.14375818,SELL,19,0.01,2023-01-14 02:56:52.630719+05:30,14,1,2,56,2023,52
5311,SOLBUSD,30423.1833,BUY,21,-0.0892,2023-01-14 02:56:53.013290+05:30,14,1,2,56,2023,53
5312,DOGEUSDT,30132.326213,SELL,16,0.01,2023-01-14 02:57:00.059945+05:30,14,1,2,57,2023,0
5313,MASKUSDT,31309.1705,SELL,30,0.01,2023-01-14 02:57:19.030832+05:30,14,1,2,57,2023,19
5314,AVAXUSDT,82507.46130000001,SELL,13,0.01,2023-01-14 02:57:24.379490+05:30,14,1,2,57,2023,24
5315,DYDXUSDT,105879.9704,SELL,14,0.001,2023-01-14 02:57:24.507902+05:30,14,1,2,57,2023,24
5316,LTCUSDT,121393.62962,BUY,10,0.01,2023-01-14 02:57:24.637010+05:30,14,1,2,57,2023,24
5317,SOLUSDT,37027.1298,BUY,12,-0.0876,2023-01-14 02:57:24.766201+05:30,14,1,2,57,2023,24
5319,BNBUSDT,30428.67369,BUY,10,-0.0286,2023-01-14 02:57:25.595401+05:30,14,1,2,57,2023,25
5320,BTCUSDT_230331,30025.0805,SELL,40,0.0,2023-01-14 02:57:26.121622+05:30,14,1,2,57,2023,26
5321,ROSEUSDT,32659.47085,SELL,54,0.01,2023-01-14 02:59:00.844949+05:30,14,1,2,59,2023,0
5323,ANTUSDT,30025.2641,SELL,101,0.0018,2023-01-14 02:59:38.837512+05:30,14,1,2,59,2023,38
5326,DOGEUSDT,124151.559374,SELL,6,0.01,2023-01-14 03:03:47.799053+05:30,14,1,3,3,2023,47
5327,XLMUSDT,30736.39992,SELL,49,0.0049,2023-01-14 03:03:48.127671+05:30,14,1,3,3,2023,48
5328,SOLUSDT,86576.70429999998,BUY,12,-0.0876,2023-01-14 03:03:48.295537+05:30,14,1,3,3,2023,48
5329,MATICUSDT,35084.01692,SELL,34,0.01,2023-01-14 03:03:49.882558+05:30,14,1,3,3,2023,49
5330,SOLUSDT,73938.9555,BUY,2,-0.0876,2023-01-14 03:03:50.342558+05:30,14,1,3,3,2023,50
5333,OCEANUSDT,30641.8977,SELL,45,-0.0437,2023-01-14 03:04:06.610179+05:30,14,1,3,4,2023,6
5335,LTCUSDT,71157.58502999999,SELL,6,0.01,2023-01-14 03:04:13.367709+05:30,14,1,3,4,2023,13
5337,ETCUSDT,30721.59944,BUY,22,0.01,2023-01-14 03:04:22.028511+05:30,14,1,3,4,2023,22
5338,BNXUSDT,30461.04696,SELL,62,-0.0841,2023-01-14 03:04:23.105363+05:30,14,1,3,4,2023,23
5339,ATOMUSDT,39200.07313,BUY,13,0.0092,2023-01-14 03:04:26.661508+05:30,14,1,3,4,2023,26
5340,APTUSDT,38274.52991500001,SELL,18,-0.0009,2023-01-14 03:04:26.790816+05:30,14,1,3,4,2023,26
5341,ZENUSDT,78486.9957,SELL,39,-0.0096,2023-01-14 03:04:26.920383+05:30,14,1,3,4,2023,26
5342,FILUSDT,42637.358,SELL,10,0.01,2023-01-14 03:04:27.087742+05:30,14,1,3,4,2023,27
5343,SOLBUSD,30872.7957,BUY,19,-0.0892,2023-01-14 03:04:29.502170+05:30,14,1,3,4,2023,29
5345,ADAUSDT,32697.00951,SELL,31,0.01,2023-01-14 03:04:29.984474+05:30,14,1,3,4,2023,29
5347,KLAYUSDT,34345.25406000001,BUY,16,0.01,2023-01-14 03:05:45.300120+05:30,14,1,3,5,2023,45
5348,DOTUSDT,31090.0494,BUY,15,0.01,2023-01-14 03:05:55.548828+05:30,14,1,3,5,2023,55
5349,MANAUSDT,35290.1152,SELL,21,0.01,2023-01-14 03:05:56.001265+05:30,14,1,3,5,2023,56
5350,QNTUSDT,31757.0709721,SELL,24,0.01,2023-01-14 03:05:56.424993+05:30,14,1,3,5,2023,56
5351,GALAUSDT,31202.97266,SELL,19,0.009,2023-01-14 03:05:57.605311+05:30,14,1,3,5,2023,57
5352,ADAUSDT,52681.04476,BUY,7,0.01,2023-01-14 03:06:10.829853+05:30,14,1,3,6,2023,10
5353,OPUSDT,41523.48058062,SELL,13,0.0082,2023-01-14 03:06:11.633207+05:30,14,1,3,6,2023,11
5354,SOLUSDT,50311.9802,BUY,16,-0.0876,2023-01-14 03:06:12.284426+05:30,14,1,3,6,2023,12
5355,MATICBUSD,33660.9911952,SELL,30,0.01,2023-01-14 03:06:13.600749+05:30,14,1,3,6,2023,13
5358,APEUSDT,31464.756,SELL,25,-0.1127,2023-01-14 03:06:20.390469+05:30,14,1,3,6,2023,20
5359,AVAXUSDT,35195.125,SELL,14,0.01,2023-01-14 03:06:21.977310+05:30,14,1,3,6,2023,21
5361,EOSUSDT,30224.028,SELL,39,0.01,2023-01-14 03:06:22.528454+05:30,14,1,3,6,2023,22
5362,MATICUSDT,129101.03839,BUY,9,0.01,2023-01-14 03:06:22.768928+05:30,14,1,3,6,2023,22
5363,GMTUSDT,30199.46241,SELL,24,-0.0048,2023-01-14 03:06:25.044626+05:30,14,1,3,6,2023,25
5364,CTSIUSDT,30111.6799,SELL,42,0.01,2023-01-14 03:06:26.133682+05:30,14,1,3,6,2023,26
5365,ETCBUSD,33688.4291691,SELL,36,0.0015,2023-01-14 03:06:28.623797+05:30,14,1,3,6,2023,28
5366,UNIUSDT,30032.0515,SELL,46,0.0052,2023-01-14 03:06:29.192381+05:30,14,1,3,6,2023,29
5367,ETHUSDT_230331,34944.30078,SELL,33,0.0,2023-01-14 03:06:30.097540+05:30,14,1,3,6,2023,30
5370,APTUSDT,35302.020241,BUY,8,-0.0009,2023-01-14 03:06:31.077000+05:30,14,1,3,6,2023,31
5371,ADABUSD,30018.44987,BUY,29,0.0017,2023-01-14 03:06:31.206256+05:30,14,1,3,6,2023,31
5372,DYDXUSDT,30367.4664,BUY,10,0.001,2023-01-14 03:06:32.173517+05:30,14,1,3,6,2023,32
5373,SOLUSDT,30709.4563,BUY,7,-0.0876,2023-01-14 03:06:32.675648+05:30,14,1,3,6,2023,32
5374,BNBUSDT,40577.92004,SELL,27,-0.0286,2023-01-14 03:06:32.806736+05:30,14,1,3,6,2023,32
5375,GALAUSDT,33241.55638,BUY,6,0.009,2023-01-14 03:06:33.265668+05:30,14,1,3,6,2023,33
5376,AVAXBUSD,30184.3084048,SELL,29,0.01,2023-01-14 03:06:35.294138+05:30,14,1,3,6,2023,35
5377,DOGEUSDT,86480.95040300001,SELL,12,0.01,2023-01-14 03:06:42.128223+05:30,14,1,3,6,2023,42
5378,MATICUSDT,56620.97735,BUY,4,0.01,2023-01-14 03:06:42.258146+05:30,14,1,3,6,2023,42
5380,1000SHIBUSDT,53383.521462,SELL,39,0.01,2023-01-14 03:06:42.992503+05:30,14,1,3,6,2023,42
5382,OCEANUSDT,30336.08719,BUY,9,-0.0437,2023-01-14 03:06:44.469447+05:30,14,1,3,6,2023,44
5383,IOTAUSDT,30120.96179,SELL,49,0.01,2023-01-14 03:06:44.744724+05:30,14,1,3,6,2023,44
5384,SXPUSDT,30005.64979,SELL,51,0.0015,2023-01-14 03:06:47.592116+05:30,14,1,3,6,2023,47
5385,RUNEUSDT,30057.4853,BUY,55,0.01,2023-01-14 03:06:48.723680+05:30,14,1,3,6,2023,48
5386,LTCUSDT,32569.96338,BUY,19,0.01,2023-01-14 03:07:08.292835+05:30,14,1,3,7,2023,8
5387,ETCUSDT,73567.5456,BUY,15,0.01,2023-01-14 03:07:08.497222+05:30,14,1,3,7,2023,8
5388,BNBUSDT,32729.31197,BUY,6,-0.0286,2023-01-14 03:07:08.887834+05:30,14,1,3,7,2023,8
5391,AVAXUSDT,38405.2945,BUY,6,0.01,2023-01-14 03:07:10.865126+05:30,14,1,3,7,2023,10
5392,GRTUSDT,30942.01733,SELL,34,0.01,2023-01-14 03:07:12.601544+05:30,14,1,3,7,2023,12
5393,KNCUSDT,30688.89941,SELL,60,0.01,2023-01-14 03:07:12.880392+05:30,14,1,3,7,2023,12
5394,ATOMUSDT,30083.11481,BUY,20,0.0092,2023-01-14 03:07:15.247700+05:30,14,1,3,7,2023,15
5395,QNTUSDT,55159.120899500005,BUY,10,0.01,2023-01-14 03:07:17.623655+05:30,14,1,3,7,2023,17
5396,AXSUSDT,30567.8873,SELL,20,0.0055,2023-01-14 03:07:18.714150+05:30,14,1,3,7,2023,18
5397,ARPAUSDT,30174.14596,SELL,78,-0.063,2023-01-14 03:07:19.104973+05:30,14,1,3,7,2023,19
5398,ETHUSDT_230331,38916.32335,BUY,6,0.0,2023-01-14 03:07:26.127919+05:30,14,1,3,7,2023,26
5400,MASKUSDT,30188.757500000003,SELL,12,0.01,2023-01-14 03:07:27.683829+05:30,14,1,3,7,2023,27
5401,FTMUSDT,54800.347895,BUY,42,0.0064,2023-01-14 03:07:30.690631+05:30,14,1,3,7,2023,30
5402,ADAUSDT,40033.4008,BUY,24,0.01,2023-01-14 03:07:30.821161+05:30,14,1,3,7,2023,30
5403,DOTUSDT,36300.3574,BUY,19,0.01,2023-01-14 03:07:32.919315+05:30,14,1,3,7,2023,32
5404,BNBUSDT,30332.26699,BUY,9,-0.0286,2023-01-14 03:07:33.382573+05:30,14,1,3,7,2023,33
5405,CHZUSDT,30050.49904,SELL,29,0.0035,2023-01-14 03:07:34.289318+05:30,14,1,3,7,2023,34
5408,XRPUSDT,31090.35435,SELL,37,0.01,2023-01-14 03:07:39.169117+05:30,14,1,3,7,2023,39
5409,APTBUSD,31363.725718,SELL,36,0.0028,2023-01-14 03:07:40.577651+05:30,14,1,3,7,2023,40
5410,LDOUSDT,35063.753821,SELL,27,0.01,2023-01-14 03:07:41.693146+05:30,14,1,3,7,2023,41
5411,LITUSDT,30094.1482,BUY,21,0.01,2023-01-14 03:07:43.595053+05:30,14,1,3,7,2023,43
5412,APEUSDT,31166.7883,BUY,13,-0.1127,2023-01-14 03:07:44.363259+05:30,14,1,3,7,2023,44
5413,LTCUSDT,30029.58165,BUY,10,0.01,2023-01-14 03:07:44.643088+05:30,14,1,3,7,2023,44
5414,SANDUSDT,46430.46508,SELL,22,0.01,2023-01-14 03:07:44.998589+05:30,14,1,3,7,2023,44
5417,ONEUSDT,31209.53207,BUY,32,-0.071,2023-01-14 03:07:47.723447+05:30,14,1,3,7,2023,47
5418,LTCBUSD,33140.63940698,BUY,7,0.01,2023-01-14 03:07:50.027434+05:30,14,1,3,7,2023,50
5419,WAVESBUSD,30680.56624533,SELL,53,0.0078,2023-01-14 03:07:56.090648+05:30,14,1,3,7,2023,56
5420,LINKUSDT,47415.53686,BUY,35,0.0026,2023-01-14 03:07:57.295995+05:30,14,1,3,7,2023,57
5421,CRVUSDT,32224.9272,SELL,39,0.01,2023-01-14 03:07:57.575152+05:30,14,1,3,7,2023,57
5423,COTIUSDT,32103.17445,BUY,68,-0.0227,2023-01-14 03:07:59.085468+05:30,14,1,3,7,2023,59
5424,OPUSDT,31097.66458965,BUY,34,0.0082,2023-01-14 03:07:59.213196+05:30,14,1,3,7,2023,59
5425,DOGEUSDT,117183.682612,SELL,16,0.01,2023-01-14 03:08:01.718952+05:30,14,1,3,8,2023,1
5426,BNBUSDT,41584.98384,SELL,11,-0.0286,2023-01-14 03:08:02.523986+05:30,14,1,3,8,2023,2
5427,TRXUSDT,44972.65437,SELL,22,-0.2832,2023-01-14 03:08:03.025706+05:30,14,1,3,8,2023,3
5428,ZECUSDT,32876.39581,SELL,37,-0.0005,2023-01-14 03:08:03.415578+05:30,14,1,3,8,2023,3
5429,BCHUSDT,33562.94326,SELL,33,-0.0004,2023-01-14 03:08:03.543867+05:30,14,1,3,8,2023,3
5430,BNXUSDT,32753.52197,BUY,8,-0.0841,2023-01-14 03:08:03.671782+05:30,14,1,3,8,2023,3
5432,ETCUSDT,30954.25312,BUY,13,0.01,2023-01-14 03:08:04.842374+05:30,14,1,3,8,2023,4
5434,MANAUSDT,31101.1272,SELL,22,0.01,2023-01-14 03:08:12.298617+05:30,14,1,3,8,2023,12
5435,SOLUSDT,30092.7398,BUY,22,-0.0876,2023-01-14 03:08:12.571221+05:30,14,1,3,8,2023,12
5437,GALABUSD,30089.477025800003,BUY,42,0.01,2023-01-14 03:08:15.831304+05:30,14,1,3,8,2023,15
5438,SOLBUSD,30077.8132,BUY,19,-0.0892,2023-01-14 03:08:15.963247+05:30,14,1,3,8,2023,15
5439,LTCBUSD,35756.78245621,BUY,2,0.01,2023-01-14 03:08:16.279167+05:30,14,1,3,8,2023,16
5440,ZRXUSDT,33433.797230000004,SELL,76,-0.0302,2023-01-14 03:08:22.578637+05:30,14,1,3,8,2023,22
5442,DYDXUSDT,34892.6454,BUY,17,0.001,2023-01-14 03:08:23.830594+05:30,14,1,3,8,2023,23
5444,FLOWUSDT,30572.2287,SELL,36,0.01,2023-01-14 03:08:24.129503+05:30,14,1,3,8,2023,24
5445,FILUSDT,45205.0079,SELL,20,0.01,2023-01-14 03:08:25.058211+05:30,14,1,3,8,2023,25
5447,BANDUSDT,33264.92556,SELL,45,0.01,2023-01-14 03:08:25.903971+05:30,14,1,3,8,2023,25
5448,DOGEUSDT,34635.146858,SELL,4,0.01,2023-01-14 03:08:26.071692+05:30,14,1,3,8,2023,26
5449,APEUSDT,90106.2139,BUY,10,-0.1127,2023-01-14 03:08:27.698139+05:30,14,1,3,8,2023,27
5450,AVAXUSDT,30897.3807,BUY,18,0.01,2023-01-14 03:08:29.549109+05:30,14,1,3,8,2023,29
5452,ETCUSDT,34913.60897,BUY,10,0.01,2023-01-14 03:08:29.846953+05:30,14,1,3,8,2023,29
5453,COMPUSDT,34473.02043,SELL,29,0.01,2023-01-14 03:08:30.053084+05:30,14,1,3,8,2023,30
5454,MATICUSDT,30293.02026,BUY,15,0.01,2023-01-14 03:08:30.401950+05:30,14,1,3,8,2023,30
5457,MATICBUSD,60389.647763,BUY,11,0.01,2023-01-14 03:08:34.583086+05:30,14,1,3,8,2023,34
5458,LUNA2USDT,30144.7624188,SELL,29,0.01,2023-01-14 03:08:35.084584+05:30,14,1,3,8,2023,35
5459,GMTUSDT,32324.0584,BUY,17,-0.0048,2023-01-14 03:08:37.700871+05:30,14,1,3,8,2023,37
5460,NEARUSDT,30502.5742,SELL,30,0.01,2023-01-14 03:08:38.246506+05:30,14,1,3,8,2023,38
5461,YFIUSDT,30493.0704,SELL,23,0.01,2023-01-14 03:08:45.549760+05:30,14,1,3,8,2023,45
5463,BNBUSDT,38269.66133,BUY,15,-0.0286,2023-01-14 03:08:46.409403+05:30,14,1,3,8,2023,46
5464,BTCUSDT_230331,31196.0973,BUY,20,0.0,2023-01-14 03:08:46.541590+05:30,14,1,3,8,2023,46
5465,GALAUSDT,34184.44699,SELL,33,0.009,2023-01-14 03:08:46.895103+05:30,14,1,3,8,2023,46
5466,APTUSDT,48758.990435,BUY,33,-0.0009,2023-01-14 03:08:47.326552+05:30,14,1,3,8,2023,47
5468,DASHUSDT,32240.1716,SELL,23,0.01,2023-01-14 03:08:49.416385+05:30,14,1,3,8,2023,49
5470,EGLDUSDT,30164.8822,SELL,55,0.0044,2023-01-14 03:08:52.191830+05:30,14,1,3,8,2023,52
5472,SOLBUSD,49553.3432,BUY,5,-0.0892,2023-01-14 03:08:57.254096+05:30,14,1,3,8,2023,57
5473,AXSUSDT,78581.83735999999,BUY,7,0.0055,2023-01-14 03:08:58.230283+05:30,14,1,3,8,2023,58
5474,SFPUSDT,31413.8968,SELL,38,0.01,2023-01-14 03:08:58.918133+05:30,14,1,3,8,2023,58
5475,ZILUSDT,30265.394910000003,SELL,25,0.0092,2023-01-14 03:08:59.128641+05:30,14,1,3,8,2023,59
5476,UNFIUSDT,31558.183,BUY,15,0.0066,2023-01-14 03:08:59.335050+05:30,14,1,3,8,2023,59
5478,LTCUSDT,32226.22799,BUY,14,0.01,2023-01-14 03:09:00.231442+05:30,14,1,3,9,2023,0
5480,BTCUSDT_230331,40319.4303,BUY,5,0.0,2023-01-14 03:09:00.570264+05:30,14,1,3,9,2023,0
5481,BNBBUSD,34895.03135,SELL,45,-0.014,2023-01-14 03:09:00.810606+05:30,14,1,3,9,2023,0
5482,ZECUSDT,69225.83236,BUY,4,-0.0005,2023-01-14 03:09:11.057273+05:30,14,1,3,9,2023,11
5483,1INCHUSDT,30374.1033,SELL,48,0.01,2023-01-14 03:09:11.225767+05:30,14,1,3,9,2023,11
5484,STGUSDT,33828.4446208,SELL,40,-0.0179,2023-01-14 03:09:11.467983+05:30,14,1,3,9,2023,11
5485,ALGOUSDT,35108.03631,SELL,46,0.01,2023-01-14 03:09:13.287694+05:30,14,1,3,9,2023,13
5486,OCEANUSDT,41579.43284,BUY,31,-0.0437,2023-01-14 03:09:13.457804+05:30,14,1,3,9,2023,13
5487,RLCUSDT,31753.39801,BUY,26,-0.0358,2023-01-14 03:09:13.626840+05:30,14,1,3,9,2023,13
5488,NEARBUSD,30027.84549342,SELL,29,0.01,2023-01-14 03:09:14.426773+05:30,14,1,3,9,2023,14
5489,CHRUSDT,31548.1193,BUY,44,0.01,2023-01-14 03:09:14.890269+05:30,14,1,3,9,2023,14
5491,DENTUSDT,37890.15288,SELL,67,0.01,2023-01-14 03:09:16.217804+05:30,14,1,3,9,2023,16
5492,1000SHIBUSDT,30025.847393,BUY,22,0.01,2023-01-14 03:09:16.641066+05:30,14,1,3,9,2023,16
5493,CHZUSDT,30166.13614,SELL,21,0.0035,2023-01-14 03:09:17.065897+05:30,14,1,3,9,2023,17
5494,EOSUSDT,30730.7756,BUY,22,0.01,2023-01-14 03:09:18.071073+05:30,14,1,3,9,2023,18
5495,XRPUSDT,45395.55936,BUY,24,0.01,2023-01-14 03:09:18.995809+05:30,14,1,3,9,2023,18
5496,BNXUSDT,30970.14162,SELL,7,-0.0841,2023-01-14 03:09:20.998936+05:30,14,1,3,9,2023,20
5499,AVAXUSDT,45509.2389,SELL,15,0.01,2023-01-14 03:09:24.668359+05:30,14,1,3,9,2023,24
5501,MTLUSDT,30019.0567,SELL,50,-0.0251,2023-01-14 03:09:25.664916+05:30,14,1,3,9,2023,25
5502,BCHUSDT,42925.50591,SELL,15,-0.0004,2023-01-14 03:09:26.165018+05:30,14,1,3,9,2023,26
5503,JASMYUSDT,30267.469001,SELL,32,0.0069,2023-01-14 03:09:35.962614+05:30,14,1,3,9,2023,35
5506,APEUSDT,34804.0835,SELL,15,-0.1127,2023-01-14 03:11:58.369306+05:30,14,1,3,11,2023,58
5507,MASKUSDT,36896.9085,SELL,21,0.01,2023-01-14 03:12:31.265333+05:30,14,1,3,12,2023,31
5508,LINKUSDT,44007.11535,SELL,17,0.0026,2023-01-14 03:13:23.381250+05:30,14,1,3,13,2023,23
5510,TRXUSDT,78740.46070000001,SELL,20,-0.2832,2023-01-14 03:14:37.184376+05:30,14,1,3,14,2023,37
5511,TRXUSDT,36556.28629,BUY,5,-0.2832,2023-01-14 03:15:05.008935+05:30,14,1,3,15,2023,5
5512,MATICUSDT,42500.18016,SELL,22,0.01,2023-01-14 03:15:05.141343+05:30,14,1,3,15,2023,5
5513,TRXBUSD,30522.0120773,BUY,35,-0.2587,2023-01-14 03:15:05.674011+05:30,14,1,3,15,2023,5
5515,MASKUSDT,48737.866400000006,BUY,11,0.01,2023-01-14 03:15:33.462893+05:30,14,1,3,15,2023,33
5516,NEARUSDT,35413.837100000004,BUY,16,0.01,2023-01-14 03:15:44.607021+05:30,14,1,3,15,2023,44
5519,XRPUSDT,110692.46642,SELL,7,0.01,2023-01-14 03:16:09.907289+05:30,14,1,3,16,2023,9
5520,TRXUSDT,30405.138,BUY,17,-0.2832,2023-01-14 03:16:11.864976+05:30,14,1,3,16,2023,11
5521,FTMUSDT,32976.580994,SELL,27,0.0064,2023-01-14 03:16:28.306943+05:30,14,1,3,16,2023,28
5522,1000SHIBUSDT,44375.176986000006,BUY,8,0.01,2023-01-14 03:19:25.403955+05:30,14,1,3,19,2023,25
5523,FTMBUSD,31073.2631079,SELL,58,0.01,2023-01-14 03:19:34.888842+05:30,14,1,3,19,2023,34
5524,MATICUSDT,73189.90441,BUY,10,0.01,2023-01-14 03:19:41.139827+05:30,14,1,3,19,2023,41
5525,FTMUSDT,31974.199233000003,BUY,21,0.0064,2023-01-14 03:22:15.440127+05:30,14,1,3,22,2023,15
5526,ADAUSDT,30227.40698,SELL,28,0.01,2023-01-14 03:22:16.295015+05:30,14,1,3,22,2023,16
5527,DOGEUSDT,42257.198237,SELL,27,0.01,2023-01-14 03:23:55.116160+05:30,14,1,3,23,2023,55
5529,BNBUSDT,55695.13057,SELL,27,-0.0286,2023-01-14 03:24:39.500021+05:30,14,1,3,24,2023,39
5530,MATICUSDT,102779.9162,BUY,6,0.01,2023-01-14 03:24:47.647448+05:30,14,1,3,24,2023,47
5531,DOTUSDT,30163.8974,SELL,39,0.01,2023-01-14 03:24:48.792386+05:30,14,1,3,24,2023,48
5532,XLMUSDT,32643.94154,BUY,21,0.0049,2023-01-14 03:25:13.711797+05:30,14,1,3,25,2023,13
5533,BTCUSDT_230331,34931.6734,BUY,6,0.0,2023-01-14 03:25:36.358722+05:30,14,1,3,25,2023,36
5535,ATOMUSDT,30035.32381,SELL,25,0.0092,2023-01-14 03:25:45.596320+05:30,14,1,3,25,2023,45
5537,RENUSDT,30628.00761,SELL,81,0.0086,2023-01-14 03:25:58.214802+05:30,14,1,3,25,2023,58
5539,ETCUSDT,35011.0327,SELL,21,0.01,2023-01-14 03:26:10.197816+05:30,14,1,3,26,2023,10
5541,SOLUSDT,35794.9396,SELL,26,-0.0876,2023-01-14 03:26:12.757508+05:30,14,1,3,26,2023,12
5543,LTCUSDT,31623.25323,SELL,32,0.01,2023-01-14 03:26:36.431233+05:30,14,1,3,26,2023,36
5546,BNBBUSD,31046.30301,BUY,20,-0.014,2023-01-14 03:26:45.914996+05:30,14,1,3,26,2023,45
5547,BNBUSDT,31529.97333,BUY,21,-0.0286,2023-01-14 03:27:06.243119+05:30,14,1,3,27,2023,6
